RIC NAME,GMT DATE, GMT TIME ,Asia/Shanghai DATE ,Asia/Shanghai TIME ,ASK,BID,CCY1,COUPN_RATE,DSPLY_NAME,MATUR_DATE,OFFCL_CODE,YTM_ASK,YTM_BID
AMBMBRM-06M,07-Dec-2010,09:02:46,07-Dec-2010,17:02:46,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,08-Dec-2010,08:43:11,08-Dec-2010,16:43:11,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,08-Dec-2010,08:43:11,08-Dec-2010,16:43:11,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,08-Dec-2010,08:43:11,08-Dec-2010,16:43:11,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,08-Dec-2010,08:43:12,08-Dec-2010,16:43:12,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,08-Dec-2010,08:43:12,08-Dec-2010,16:43:12,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,08-Dec-2010,08:43:12,08-Dec-2010,16:43:12,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,08-Dec-2010,08:43:12,08-Dec-2010,16:43:12,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,08-Dec-2010,08:43:12,08-Dec-2010,16:43:12,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,08-Dec-2010,13:02:40,08-Dec-2010,21:02:40,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,08-Dec-2010,17:33:01,09-Dec-2010,01:33:01,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,08-Dec-2010,23:55:10,09-Dec-2010,07:55:10,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,09-Dec-2010,02:20:08,09-Dec-2010,10:20:08,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,09-Dec-2010,07:55:08,09-Dec-2010,15:55:08,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,09-Dec-2010,07:55:08,09-Dec-2010,15:55:08,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,09-Dec-2010,07:55:08,09-Dec-2010,15:55:08,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,09-Dec-2010,07:55:08,09-Dec-2010,15:55:08,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,09-Dec-2010,07:55:08,09-Dec-2010,15:55:08,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,09-Dec-2010,07:55:08,09-Dec-2010,15:55:08,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,09-Dec-2010,07:55:08,09-Dec-2010,15:55:08,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,09-Dec-2010,07:55:09,09-Dec-2010,15:55:09,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,10-Dec-2010,03:10:11,10-Dec-2010,11:10:11,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,10-Dec-2010,03:10:11,10-Dec-2010,11:10:11,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,10-Dec-2010,03:28:40,10-Dec-2010,11:28:40,2.9,3.0,-,NaN,CNBB  ,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,10-Dec-2010,03:28:40,10-Dec-2010,11:28:40,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,10-Dec-2010,08:31:23,10-Dec-2010,16:31:23,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,10-Dec-2010,08:31:23,10-Dec-2010,16:31:23,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,10-Dec-2010,08:31:23,10-Dec-2010,16:31:23,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,10-Dec-2010,08:31:23,10-Dec-2010,16:31:23,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,10-Dec-2010,08:31:23,10-Dec-2010,16:31:23,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,10-Dec-2010,08:31:23,10-Dec-2010,16:31:23,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,10-Dec-2010,08:31:24,10-Dec-2010,16:31:24,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,10-Dec-2010,08:31:24,10-Dec-2010,16:31:24,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,13-Dec-2010,02:22:35,13-Dec-2010,10:22:35,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,13-Dec-2010,06:03:31,13-Dec-2010,14:03:31,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,13-Dec-2010,06:03:31,13-Dec-2010,14:03:31,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,13-Dec-2010,06:03:31,13-Dec-2010,14:03:31,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,13-Dec-2010,06:03:31,13-Dec-2010,14:03:31,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,13-Dec-2010,06:03:31,13-Dec-2010,14:03:31,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,13-Dec-2010,06:03:31,13-Dec-2010,14:03:31,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,13-Dec-2010,06:03:32,13-Dec-2010,14:03:32,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,13-Dec-2010,06:03:32,13-Dec-2010,14:03:32,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,14-Dec-2010,03:14:22,14-Dec-2010,11:14:22,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,14-Dec-2010,03:14:22,14-Dec-2010,11:14:22,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,14-Dec-2010,03:14:22,14-Dec-2010,11:14:22,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,14-Dec-2010,03:14:22,14-Dec-2010,11:14:22,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,14-Dec-2010,03:14:22,14-Dec-2010,11:14:22,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,14-Dec-2010,03:14:22,14-Dec-2010,11:14:22,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,14-Dec-2010,03:14:22,14-Dec-2010,11:14:22,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,14-Dec-2010,03:14:22,14-Dec-2010,11:14:22,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,14-Dec-2010,05:32:29,14-Dec-2010,13:32:29,2.9,3.0,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.0
AMBMBRM-06M,14-Dec-2010,08:08:56,14-Dec-2010,16:08:56,2.9,3.1,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.1
AMBMBRM-06M,14-Dec-2010,08:08:56,14-Dec-2010,16:08:56,2.9,3.1,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,2.9,3.1
AMBMBRM-06M,14-Dec-2010,08:08:58,14-Dec-2010,16:08:58,3.0,3.1,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.0,3.1
AMBMBRM-06M,14-Dec-2010,08:08:58,14-Dec-2010,16:08:58,3.0,3.1,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.0,3.1
AMBMBRM-06M,15-Dec-2010,05:23:53,15-Dec-2010,13:23:53,3.0,3.15,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.0,3.15
AMBMBRM-06M,15-Dec-2010,05:23:53,15-Dec-2010,13:23:53,3.0,3.15,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.0,3.15
AMBMBRM-06M,15-Dec-2010,05:23:55,15-Dec-2010,13:23:55,3.1,3.15,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.1,3.15
AMBMBRM-06M,15-Dec-2010,05:23:55,15-Dec-2010,13:23:55,3.1,3.15,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.1,3.15
AMBMBRM-06M,16-Dec-2010,03:00:26,16-Dec-2010,11:00:26,3.1,3.15,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.1,3.15
AMBMBRM-06M,17-Dec-2010,02:52:31,17-Dec-2010,10:52:31,3.1,3.15,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.1,3.15
AMBMBRM-06M,17-Dec-2010,02:52:31,17-Dec-2010,10:52:31,3.1,3.15,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.1,3.15
AMBMBRM-06M,17-Dec-2010,02:52:31,17-Dec-2010,10:52:31,3.1,3.15,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.1,3.15
AMBMBRM-06M,17-Dec-2010,02:52:31,17-Dec-2010,10:52:31,3.1,3.15,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.1,3.15
AMBMBRM-06M,17-Dec-2010,02:52:32,17-Dec-2010,10:52:32,3.1,3.15,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.1,3.15
AMBMBRM-06M,17-Dec-2010,02:52:32,17-Dec-2010,10:52:32,3.1,3.15,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.1,3.15
AMBMBRM-06M,17-Dec-2010,02:52:32,17-Dec-2010,10:52:32,3.1,3.15,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.1,3.15
AMBMBRM-06M,17-Dec-2010,02:52:32,17-Dec-2010,10:52:32,3.1,3.15,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.1,3.15
AMBMBRM-06M,17-Dec-2010,02:52:49,17-Dec-2010,10:52:49,3.1,3.2,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.1,3.2
AMBMBRM-06M,17-Dec-2010,02:52:49,17-Dec-2010,10:52:49,3.1,3.2,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.1,3.2
AMBMBRM-06M,17-Dec-2010,02:53:43,17-Dec-2010,10:53:43,3.1,3.3,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.1,3.3
AMBMBRM-06M,17-Dec-2010,02:53:43,17-Dec-2010,10:53:43,3.1,3.3,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.1,3.3
AMBMBRM-06M,17-Dec-2010,02:53:44,17-Dec-2010,10:53:44,3.2,3.3,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.2,3.3
AMBMBRM-06M,17-Dec-2010,02:53:44,17-Dec-2010,10:53:44,3.2,3.3,-,NaN,CNBB 0.00 09-Jun,0,CND100002PM6,3.2,3.3
AMBMBRM-06M,21-Dec-2010,00:32:57,21-Dec-2010,08:32:57,3.2,3.3,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.3
AMBMBRM-06M,21-Dec-2010,00:32:57,21-Dec-2010,08:32:57,3.2,3.3,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.3
AMBMBRM-06M,21-Dec-2010,00:32:57,21-Dec-2010,08:32:57,3.2,3.3,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.3
AMBMBRM-06M,21-Dec-2010,00:32:57,21-Dec-2010,08:32:57,3.2,3.3,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.3
AMBMBRM-06M,21-Dec-2010,00:32:57,21-Dec-2010,08:32:57,3.2,3.3,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.3
AMBMBRM-06M,21-Dec-2010,00:32:57,21-Dec-2010,08:32:57,3.2,3.3,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.3
AMBMBRM-06M,21-Dec-2010,00:32:57,21-Dec-2010,08:32:57,3.2,3.3,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.3
AMBMBRM-06M,21-Dec-2010,00:32:58,21-Dec-2010,08:32:58,3.2,3.3,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.3
AMBMBRM-06M,21-Dec-2010,05:35:02,21-Dec-2010,13:35:02,3.2,3.4,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.4
AMBMBRM-06M,21-Dec-2010,05:35:02,21-Dec-2010,13:35:02,3.2,3.4,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.4
AMBMBRM-06M,21-Dec-2010,05:35:04,21-Dec-2010,13:35:04,3.2,3.4,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.4
AMBMBRM-06M,21-Dec-2010,05:35:04,21-Dec-2010,13:35:04,3.2,3.4,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.4
AMBMBRM-06M,22-Dec-2010,09:01:16,22-Dec-2010,17:01:16,3.2,3.4,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.4
AMBMBRM-06M,22-Dec-2010,09:01:16,22-Dec-2010,17:01:16,3.2,3.4,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.4
AMBMBRM-06M,22-Dec-2010,09:01:17,22-Dec-2010,17:01:17,3.2,3.4,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.4
AMBMBRM-06M,22-Dec-2010,09:01:17,22-Dec-2010,17:01:17,3.2,3.4,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.4
AMBMBRM-06M,22-Dec-2010,09:01:17,22-Dec-2010,17:01:17,3.2,3.4,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.4
AMBMBRM-06M,22-Dec-2010,09:01:17,22-Dec-2010,17:01:17,3.2,3.4,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.4
AMBMBRM-06M,22-Dec-2010,09:01:17,22-Dec-2010,17:01:17,3.2,3.4,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.4
AMBMBRM-06M,22-Dec-2010,09:01:18,22-Dec-2010,17:01:18,3.2,3.4,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.4
AMBMBRM-06M,22-Dec-2010,09:01:37,22-Dec-2010,17:01:37,3.2,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.5
AMBMBRM-06M,22-Dec-2010,09:01:37,22-Dec-2010,17:01:37,3.2,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.2,3.5
AMBMBRM-06M,22-Dec-2010,09:01:39,22-Dec-2010,17:01:39,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,22-Dec-2010,09:01:39,22-Dec-2010,17:01:39,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,22-Dec-2010,21:11:25,23-Dec-2010,05:11:25,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,22-Dec-2010,21:11:53,23-Dec-2010,05:11:53,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,22-Dec-2010,21:13:02,23-Dec-2010,05:13:02,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,23-Dec-2010,08:38:11,23-Dec-2010,16:38:11,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,23-Dec-2010,08:38:11,23-Dec-2010,16:38:11,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,23-Dec-2010,08:38:11,23-Dec-2010,16:38:11,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,23-Dec-2010,08:38:12,23-Dec-2010,16:38:12,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,23-Dec-2010,08:38:12,23-Dec-2010,16:38:12,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,23-Dec-2010,08:38:12,23-Dec-2010,16:38:12,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,23-Dec-2010,08:38:12,23-Dec-2010,16:38:12,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,23-Dec-2010,08:38:12,23-Dec-2010,16:38:12,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,23-Dec-2010,18:00:55,24-Dec-2010,02:00:55,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,24-Dec-2010,09:49:25,24-Dec-2010,17:49:25,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,24-Dec-2010,09:49:25,24-Dec-2010,17:49:25,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,24-Dec-2010,09:49:25,24-Dec-2010,17:49:25,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,24-Dec-2010,09:49:25,24-Dec-2010,17:49:25,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,24-Dec-2010,09:49:25,24-Dec-2010,17:49:25,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,24-Dec-2010,09:49:25,24-Dec-2010,17:49:25,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,24-Dec-2010,09:49:25,24-Dec-2010,17:49:25,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,24-Dec-2010,09:49:26,24-Dec-2010,17:49:26,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,24-Dec-2010,13:34:11,24-Dec-2010,21:34:11,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,28-Dec-2010,01:51:32,28-Dec-2010,09:51:32,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,29-Dec-2010,08:54:03,29-Dec-2010,16:54:03,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,29-Dec-2010,08:54:03,29-Dec-2010,16:54:03,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,29-Dec-2010,08:54:03,29-Dec-2010,16:54:03,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,29-Dec-2010,08:54:03,29-Dec-2010,16:54:03,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,29-Dec-2010,08:54:04,29-Dec-2010,16:54:04,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,29-Dec-2010,08:54:04,29-Dec-2010,16:54:04,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,29-Dec-2010,08:54:04,29-Dec-2010,16:54:04,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,29-Dec-2010,08:54:04,29-Dec-2010,16:54:04,3.4,3.5,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.5
AMBMBRM-06M,29-Dec-2010,08:56:38,29-Dec-2010,16:56:38,3.4,3.45,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.45
AMBMBRM-06M,29-Dec-2010,08:56:38,29-Dec-2010,16:56:38,3.4,3.45,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.4,3.45
AMBMBRM-06M,29-Dec-2010,08:56:40,29-Dec-2010,16:56:40,3.35,3.45,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.35,3.45
AMBMBRM-06M,29-Dec-2010,08:56:40,29-Dec-2010,16:56:40,3.35,3.45,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.35,3.45
AMBMBRM-06M,04-Jan-2011,06:15:51,04-Jan-2011,14:15:51,3.35,3.45,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.35,3.45
AMBMBRM-06M,04-Jan-2011,06:15:51,04-Jan-2011,14:15:51,3.35,3.45,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.35,3.45
AMBMBRM-06M,04-Jan-2011,06:15:51,04-Jan-2011,14:15:51,3.35,3.45,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.35,3.45
AMBMBRM-06M,04-Jan-2011,06:15:51,04-Jan-2011,14:15:51,3.35,3.45,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.35,3.45
AMBMBRM-06M,04-Jan-2011,06:15:51,04-Jan-2011,14:15:51,3.35,3.45,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.35,3.45
AMBMBRM-06M,04-Jan-2011,06:15:51,04-Jan-2011,14:15:51,3.35,3.45,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.35,3.45
AMBMBRM-06M,04-Jan-2011,06:15:52,04-Jan-2011,14:15:52,3.35,3.45,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.35,3.45
AMBMBRM-06M,04-Jan-2011,06:15:52,04-Jan-2011,14:15:52,3.35,3.45,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.35,3.45
AMBMBRM-06M,04-Jan-2011,08:06:24,04-Jan-2011,16:06:24,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,04-Jan-2011,08:06:24,04-Jan-2011,16:06:24,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,05-Jan-2011,03:49:15,05-Jan-2011,11:49:15,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,05-Jan-2011,03:49:15,05-Jan-2011,11:49:15,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,05-Jan-2011,03:49:15,05-Jan-2011,11:49:15,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,05-Jan-2011,03:49:15,05-Jan-2011,11:49:15,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,05-Jan-2011,03:49:15,05-Jan-2011,11:49:15,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,05-Jan-2011,03:49:15,05-Jan-2011,11:49:15,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,05-Jan-2011,03:49:15,05-Jan-2011,11:49:15,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,05-Jan-2011,03:49:16,05-Jan-2011,11:49:16,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,06-Jan-2011,08:22:02,06-Jan-2011,16:22:02,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,06-Jan-2011,08:22:02,06-Jan-2011,16:22:02,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,06-Jan-2011,08:22:02,06-Jan-2011,16:22:02,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,06-Jan-2011,08:22:03,06-Jan-2011,16:22:03,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,06-Jan-2011,08:22:03,06-Jan-2011,16:22:03,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,06-Jan-2011,08:22:03,06-Jan-2011,16:22:03,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
AMBMBRM-06M,06-Jan-2011,08:22:03,06-Jan-2011,16:22:03,3.05,3.15,-,NaN,CNBB 0.00 30-Jun,0,CND100002RD1,3.05,3.15
